"id","email","full_name"
74968,"murid207@smpn36bekasi.kp.id","Murid CCVII"
90142,"murid281@sdnkarangbahagia1.kp.id","Murid CCLXXXI"
137599,"orangtua160@sdnsumberjaya01.kp.id","Orang Tua CLX"
94820,"guru31@smpn17bekasi.kp.id","Guru XXXI"
87727,"parent615@sdnjatibeningi.kp.id","Orangtua DCXV"
135693,"orangtua183@smpn6setu.kp.id","Orangtua"
119022,"orangtua166@sdntelagaasih04.kp.id","Orang Tua"
145622,"orangtua11@sdntridayasakti02.kp.id","Orang Tua XI"
146699,"orangtua267@sdntridayasakti02.kp.id","Orang Tua CCLXVII"
138115,"orangtua26@sdnpadurenani.kp.id","Orangtua"
86977,"orangtua122@sdncibuntu1.kp.id","orangtua CXXII"
134226,"orangtua30@sdnjatiwaringinii.kp.id","Orangtua"
115061,"orangtua245@sdntridayasakti02.kp.id","Orang Tua"
134271,"orangtua30@sdnjatiwaringinii.kp.id","Orangtua"
91030,"orangtua246@sdnkarangbahagia1.kp.id","orangtua CCXLVI"
91098,"orangtua263@sdnkarangbahagia1.kp.id","orangtua CCLXIII"
95143,"orangtua47@smpn16bekasi.kp.id","Orangtua"
119252,"orangtua207@sdntelagaasih04.kp.id","Orang Tua"
134404,"orangtua54@sdnjatiwaringinii.kp.id","Orangtua"
119268,"orangtua81@sdntelagaasih04.kp.id","Orang Tua"
99308,"murid28@sdnegerikarangsatria03.kp.id","Murid XXVIII"
91196,"orangtua246@sdnkarangbahagia1.kp.id","orangtua CCXLVI"
99215,"orangtua15@sdnegerikarangsatria03.kp.id","Orangtua XV"
99267,"orangtua181@sdnegerikarangsatria03.kp.id","Orangtua CLXXXI"
87271,"parent664@sdnjatibeningi.kp.id","Orangtua DCLXIV"
103359,"orangtua35@sdnsukaresmi5.kp.id","orangtua XXXV"
103362,"orangtua35@sdnsukaresmi5.kp.id","orangtua XXXV"
134602,"orangtua129@sdnjatiwaringinii.kp.id","Orangtua"
146445,"orangtua267@sdntridayasakti02.kp.id","Orang Tua CCLXVII"
119521,"orangtua137@sdntelagaasih04.kp.id","Orang Tua"
134676,"orangtua129@sdnjatiwaringinii.kp.id","Orangtua"
88507,"orangtua3@sdncibuntu3.kp.id","orangtua III"
74738,"murid137@smpn36bekasi.kp.id","Murid CXXXVII"
74752,"orangtua174@smpn36bekasi.kp.id","Orang Tua"
72084,"orangtua2@sdnperwira3.kp.id","Orang Tua"
103653,"murid349@sdnsukaresmi5.kp.id","Murid CCCXLIX"
119805,"orangtua104@sdnegeritridayasakti03.kp.id","Orang Tua"
120364,"murid95@sdnegeritridayasakti03.kp.id","Murid XCV"
139723,"murid89@smpnsatuatapsetu.kp.id","Murid LXXXIX"
123483,"murid217@sdnegeridurenjayavi.kp.id","Murid CCXVII"
135663,"guru21@smpn6setu.kp.id","Guru XXI"
55249,"orangtua31@smpn4cikarangbarat.kp.id","Orangtua"
182294,"orangtua12@sdn002baltengah.kp.id","Orang Tua"
87248,"murid540@sdnjatibeningi.kp.id","Murid DXL"
182486,"orangtua104@sdn002baltengah.kp.id","Orang Tua"
182550,"orangtua136@sdn002baltengah.kp.id","Orang Tua"
79422,"murid249@smpn31bekasi.kp.id","Murid CCXLIX"
79408,"murid243@smpn31bekasi.kp.id","Murid CCXLIII"
142777,"murid96@smpn1kediri.kp.id","Murid XCVI"
56755,"orangtua149@smpn4cikarangbarat.kp.id","Orangtua"
79371,"orangtua234@smpn31bekasi.kp.id","Orang Tua"
101073,"murid1@sdnmekarwangi1.kp.id","Murid I"
135264,"murid100@smpn6setu.kp.id","Murid C"
135347,"orangtua101@smpn6setu.kp.id","Orangtua"
139201,"murid47@smpnsatuatapsetu.kp.id","Murid XLVII"
102414,"murid211@sdnmuktiwari1.kp.id","Murid CCXI"
55601,"orangtua208@smpn4cikarangbarat.kp.id","Orangtua"
110138,"orangtua39@sdnegerikarangbaru01.kp.id","Orangtua XXXIX"
90881,"murid204@sdnkarangbahagia1.kp.id","Murid CCIV"
101233,"orangtua46@sdnmekarwangi1.kp.id","orangtua XLVI"
113444,"guru29@sdncibuntu03.kp.id","Guru XXIX"
135736,"guru8@smpn6setu.kp.id","Guru VIII"
107221,"orangtua59@sdntambun3.kp.id","orangtua LIX"
106797,"murid397@sdnsumberjaya5.kp.id","Murid CCCXCVII"
137570,"murid148@sdnsumberjaya01.kp.id","Murid CXLVIII"
56687,"orangtua115@smpn4cikarangbarat.kp.id","Orangtua"
114819,"orangtua210@sdntridayasakti02.kp.id","Orang Tua"
104439,"murid257@sdnsukaresmi5.kp.id","Murid CCLVII"
104458,"murid262@sdnsukaresmi5.kp.id","Murid CCLXII"
105657,"orangtua537@sdnsumberjaya5.kp.id","orangtua DXXXVII"
90359,"orangtua76@sdnkarangbahagia1.kp.id","orangtua LXXVI"
139899,"orangtua171@smpnsatuatapsetu.kp.id","Orangtua"
109061,"orangtua186@sdnegerijayasampurna01.kp.id","Murid CLXXXVI"
51014,"orangtua61@sdnwanasari09.kp.id","Orang Tua"
96359,"orangtua299@smpn16bekasi.kp.id","Orangtua"
115178,"orangtua267@sdntridayasakti02.kp.id","Orang Tua"
94395,"orangtua352@smpn17bekasi.kp.id","Orangtua"
109885,"murid25@sdnegerikarangharja01.kp.id","Murid XXV"
102500,"murid231@sdnmuktiwari1.kp.id","Murid CCXXXI"
139912,"murid177@smpnsatuatapsetu.kp.id","Murid CLXXVII"
70931,"murid67@sdnrawalumbu10.kp.id","Murid LXVII"
106463,"murid319@sdnsumberjaya5.kp.id","Murid CCCXIX"
180709,"orangtua18@sdn020baltimur.kp.id","Orang Tua"
109676,"orangtua214@sdnegerijayasampurna01.kp.id","Murid CCXIV"
180992,"orangtua70@sdn004balbarat.kp.id","Orang Tua"
94662,"guru31@smpn17bekasi.kp.id","Guru XXXI"
138288,"murid108@sdnpadurenani.kp.id","Murid CVIII"
124388,"murid39@sdnegerijaticempakavi.kp.id","Murid XXXIX"
119815,"murid4@sdnegeritridayasakti03.kp.id","Murid IV"
134186,"murid23@sdnjatiwaringinii.kp.id","Murid XXIII"
146924,"orangtua38@sdnkarangsambung02.kp.id","Orangtua CLXXXVII"
145280,"murid505@sdntelagaasih04.kp.id","Murid DV"
112305,"murid29@sdntanjungbaru2.kp.id","Murid XXIX"
90931,"murid182@sdnkarangbahagia1.kp.id","Murid CLXXXII"
139127,"orangtua48@smpnsatuatapsetu.kp.id","Orangtua"
140821,"orangtua121@sdntamanrahayu01.kp.id","Orang Tua CXXI"
122201,"murid52@sdnegeriharapanjayaxv.kp.id","Murid LII"
110169,"murid36@sdnegerikarangbaru01.kp.id","Murid XXXVI"
120756,"murid223@sdnegeritridayasakti03.kp.id","Murid CCXXIII"
102007,"murid110@sdnmuktiwari1.kp.id","Murid CX"
87119,"murid517@sdnjatibeningi.kp.id","Murid DXVII"
79325,"orangtua225@smpn31bekasi.kp.id","Orang Tua"
86879,"orangtua99@sdncibuntu1.kp.id","orangtua XCIX"
141986,"orangtua105@smpn5kediri.kp.id","Orang Tua"
103072,"orangtua89@sdnsertajaya1.kp.id","orangtua LXXXIX"
118933,"murid150@sdntelagaasih04.kp.id","Murid CL"
113058,"murid29@sdncibuntu03.kp.id","Murid XXIX"
109141,"orangtua89@sdnegerijayasampurna01.kp.id","Murid LXXXIX"
148379,"orangtua138@sdnpasirtanjung03.kp.id","Orang Tua"
50956,"orangtua32@sdnwanasari09.kp.id","Orang Tua"
135258,"murid98@smpn6setu.kp.id","Murid XCVIII"
104187,"murid197@sdnsukaresmi5.kp.id","Murid CXCVII"
108136,"murid229@sdnegerijayamulya01.kp.id","Murid CCXXIX"
125969,"murid7@sdnegerijatiasihviii.kp.id","Murid VII"
134545,"murid82@sdnjatiwaringinii.kp.id","Murid LXXXII"
122373,"murid93@sdnegeriharapanjayaxv.kp.id","Murid XCIII"
133884,"orangtua115@sdnegerisukasejati01.kp.id","Orangtua CXV"
145005,"murid436@sdntelagaasih04.kp.id","Murid CDXXXVI"
133398,"murid5@sdnegerisukasejati01.kp.id","Murid V"
140807,"orangtua105@sdntamanrahayu01.kp.id","Orang Tua CV"
86964,"orangtua122@sdncibuntu1.kp.id","orangtua CXXII"
121714,"orangtua118@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
94163,"murid293@smpn17bekasi.kp.id","Murid CCXCIII"
102560,"guru24@sdnmuktiwari1.kp.id","guru XXIV"
90919,"murid215@sdnkarangbahagia1.kp.id","Murid CCXV"
88089,"parent750@sdnjatibeningi.kp.id","Orangtua DCCL"
147918,"murid140@sdnpasirtanjung03.kp.id","Murid CXL"
108346,"orangtua170@sdnegerijayamulya01.kp.id","Orangtua CLXX"
82518,"guru3@sdnharapanjaya4.kp.id","Guru III"
112714,"guru21@sdntanjungbaru2.kp.id","guru XXI"
89037,"guru29@sdncibuntu3.kp.id","guru XXIX"
60015,"murid300@smpn1setu.kp.id","Murid CCC"
96694,"guru21@smpn16bekasi.kp.id","Guru XXI"
79131,"orangtua174@smpn31bekasi.kp.id","Orang Tua"
105014,"murid29@sdnsumberjaya5.kp.id","Murid XXIX"
119152,"murid189@sdntelagaasih04.kp.id","Murid CLXXXIX"
89499,"murid115@sdncibuntu7.kp.id","Murid CXV"
146260,"orangtua130@sdntridayasakti02.kp.id","Orang Tua CXXX"
74674,"murid154@smpn36bekasi.kp.id","Murid CLIV"
94471,"orangtua306@smpn17bekasi.kp.id","Orangtua"
50309,"orangtua32@sdnwanasari09.kp.id","Orang Tua"
126062,"orangtua21@sdnegerijatiasihviii.kp.id","Orangtua"
146043,"orangtua142@sdntridayasakti02.kp.id","Orang Tua CXLII"
115094,"orangtua252@sdntridayasakti02.kp.id","Orang Tua"
143165,"orangtua198@smpn1kediri.kp.id","Orang Tua"
57703,"orangtua311@smpn1setu.kp.id","Orangtua"
87878,"murid658@sdnjatibeningi.kp.id","Murid DCLVIII"
145739,"orangtua40@sdntridayasakti02.kp.id","Orang Tua XL"
86457,"murid28@smpkartini3jakarta.kp.id","Ilham Calimo"
50522,"murid69@sdnwanasari07.kp.id","Murid LXIX"
118855,"orangtua137@sdntelagaasih04.kp.id","Orang Tua"
82449,"orangtua25@sdnharapanjaya4.kp.id","Orang Tua"
86481,"murid40@smpkartini3jakarta.kp.id","Yansen Jazzy T"
126031,"orangtua21@sdnegerijatiasihviii.kp.id","Orangtua"
57537,"orangtua228@smpn1setu.kp.id","Orangtua"
79016,"orangtua145@smpn31bekasi.kp.id","Orang Tua"
93462,"orangtua100@smpn17bekasi.kp.id","Orangtua"
90473,"orangtua97@sdnkarangbahagia1.kp.id","orangtua XCVII"
134117,"orangtua139@sdnjatiwaringinii.kp.id","Orangtua"
118518,"orangtua155@sdnmekarwangi04.kp.id","Orang Tua"
134343,"orangtua53@sdnjatiwaringinii.kp.id","Orangtua"
93863,"orangtua161@smpn17bekasi.kp.id","Orangtua"
121426,"murid44@sdnegeribojongrawalumbuvii.kp.id","Murid XLIV"
95372,"orangtua84@smpn16bekasi.kp.id","Orangtua"
133983,"murid145@sdnegerisukasejati01.kp.id","Murid CXLV"
115555,"orangtua159@sdntridayasakti02.kp.id","Orang Tua"
146585,"guru71@sdntridayasakti02.kp.id","Guru LXXI"
146125,"murid407@sdntridayasakti02.kp.id","Murid CDVII"
147210,"murid261@sdnkarangsambung02.kp.id","Murid CCLXI"
120388,"murid101@sdnegeritridayasakti03.kp.id","Murid CI"
143119,"orangtua169@smpn1kediri.kp.id","Orang Tua"
144212,"orangtua12@sdn8banjaranyar.kp.id","Orang Tua"
123418,"orangtua201@sdnegeridurenjayavi.kp.id","Orangtua"
139438,"orangtua75@smpnsatuatapsetu.kp.id","Orangtua"
112411,"murid47@sdntanjungbaru2.kp.id","Murid XLVII"
134461,"murid65@sdnjatiwaringinii.kp.id","Murid LXV"
94649,"orangtua354@smpn17bekasi.kp.id","Orangtua"
134557,"murid85@sdnjatiwaringinii.kp.id","Murid LXXXV"
107742,"murid44@sdnegerijayamulya01.kp.id","Murid XLIV"
141382,"guru2@sdntamanrahayu02.kp.id","Guru II"
94738,"guru66@smpn17bekasi.kp.id","Guru LXVI"
86443,"murid40@smpkartini3jakarta.kp.id","Raya Aufa Azalia "
146090,"orangtua159@sdntridayasakti02.kp.id","Orang Tua CLIX"
89498,"orangtua115@sdncibuntu7.kp.id","orangtua CXV"
60036,"orangtua311@smpn1setu.kp.id","Orangtua"
119170,"orangtua81@sdntelagaasih04.kp.id","Orang Tua"
57504,"murid211@smpn1setu.kp.id","Murid CCXI"
60112,"orangtua349@smpn1setu.kp.id","Orangtua"
148080,"murid39@sdnpasirtanjung03.kp.id","Murid XXXIX"
148054,"murid35@sdnpasirtanjung03.kp.id","Murid XXXV"
148005,"murid27@sdnpasirtanjung03.kp.id","Murid XXVII"
112325,"murid29@sdntanjungbaru2.kp.id","Murid XXIX"
144982,"murid436@sdntelagaasih04.kp.id","Murid CDXXXVI"
121732,"murid117@sdnegeribojongrawalumbuvii.kp.id","Murid CXVII"
139185,"murid7@smpnsatuatapsetu.kp.id","Murid VII"
100277,"murid220@sdnegerikarangsatria03.kp.id","Murid CCXX"
96304,"murid439@smpn16bekasi.kp.id","Murid CDXXXIX"
94643,"orangtua352@smpn17bekasi.kp.id","Orangtua"
144495,"parent571@sdntelagaasih04.kp.id","Orangtua DLXXI"
120774,"murid232@sdnegeritridayasakti03.kp.id","Murid CCXXXII"
96980,"murid242@smpkp1majalaya.kp.id","Murid CCXLII"
120339,"murid89@sdnegeritridayasakti03.kp.id","Murid LXXXIX"
78849,"murid105@smpn31bekasi.kp.id","Murid CV"
56499,"orangtua31@smpn4cikarangbarat.kp.id","Orangtua"
93949,"murid237@smpn17bekasi.kp.id","Murid CCXXXVII"
146885,"murid330@sdnkarangsambung02.kp.id","Murid 330"
135344,"murid100@smpn6setu.kp.id","Murid C"
107764,"murid44@sdnegerijayamulya01.kp.id","Murid XLIV"
82464,"murid30@sdnharapanjaya4.kp.id","Murid XXX"
74962,"murid204@smpn36bekasi.kp.id","Murid CCIV"
107192,"murid24@sdntambun3.kp.id","Murid XXIV"
112787,"murid136@sdntanjungbaru2.kp.id","Murid CXXXVI"
135043,"orangtua36@smpn6setu.kp.id","Orangtua"
119627,"murid189@sdntelagaasih04.kp.id","Murid CLXXXIX"
106940,"orangtua463@sdnsumberjaya5.kp.id","orangtua CDLXIII"
99367,"orangtua38@sdnegerikarangsatria03.kp.id","Orangtua XXXVIII"
115437,"orangtua130@sdntridayasakti02.kp.id","Orang Tua"
87437,"parent571@sdnjatibeningi.kp.id","Orangtua DLXXI"
122567,"orangtua112@sdnegeriharapanjayaxv.kp.id","Orangtua"
133665,"murid63@sdnegerisukasejati01.kp.id","Murid LXIII"
107851,"murid55@sdnegerijayamulya01.kp.id","Murid LV"
88765,"orangtua64@sdncibuntu3.kp.id","orangtua LXIV"
96016,"murid202@smpn16bekasi.kp.id","Murid CCII"
143425,"murid274@smpn1kediri.kp.id","Murid CCLXXIV"
102704,"orangtua9@sdnsertajaya1.kp.id","orangtua IX"
141816,"orangtua105@smpn5kediri.kp.id","Orang Tua"
143344,"orangtua234@smpn1kediri.kp.id","Orang Tua"
57353,"orangtua136@smpn1setu.kp.id","Orangtua"
137308,"murid76@sdnsumberjaya01.kp.id","Murid LXXVI"
146327,"orangtua142@sdntridayasakti02.kp.id","Orang Tua CXLII"
94770,"orangtua391@smpn17bekasi.kp.id",""
105090,"orangtua537@sdnsumberjaya5.kp.id","orangtua DXXXVII"
102081,"orangtua129@sdnmuktiwari1.kp.id","orangtua CXXIX"
102239,"orangtua169@sdnmuktiwari1.kp.id","orangtua CLXIX"
141404,"guru8@sdntamanrahayu02.kp.id","Guru VIII"
105000,"orangtua443@sdnsumberjaya5.kp.id","orangtua CDXLIII"
145059,"parent450@sdntelagaasih04.kp.id","Orangtua CDL"
88312,"orangtua44@sdnjatikramatvi.kp.id","Orangtua"
105400,"murid82@sdnsumberjaya5.kp.id","Murid LXXXII"
134673,"murid127@sdnjatiwaringinii.kp.id","Murid CXXVII"
119049,"murid60@sdntelagaasih04.kp.id","Murid LX"
148303,"orangtua84@sdnpasirtanjung03.kp.id","Orang Tua"
141272,"murid51@sdntamanrahayu02.kp.id","Murid LI"
87772,"murid639@sdnjatibeningi.kp.id","Murid DCXXXIX"
146581,"murid509@sdntridayasakti02.kp.id","Murid DIX"
87455,"murid693@sdnjatibeningi.kp.id","Murid DCXCIII"
78540,"murid27@smpn31bekasi.kp.id","Murid XXVII"
56873,"orangtua208@smpn4cikarangbarat.kp.id","Orangtua"
180811,"orangtua69@sdn020baltimur.kp.id","Orang Tua"
89983,"murid14@sdnkarangbahagia1.kp.id","Murid XIV"
101303,"murid64@sdnmekarwangi1.kp.id","Murid LXIV"
94973,"murid17@smpn16bekasi.kp.id","Murid XVII"
180821,"orangtua74@sdn020baltimur.kp.id","Orang Tua"
137304,"murid76@sdnsumberjaya01.kp.id","Murid LXXVI"
144272,"murid9@sdn8banjaranyar.kp.id","Murid IX"
104642,"orangtua351@sdnsukaresmi5.kp.id","orangtua CCCLI"
106995,"murid490@sdnsumberjaya5.kp.id","Murid CDXC"
101631,"murid18@sdnmuktiwari1.kp.id","Murid XVIII"
139621,"murid167@smpnsatuatapsetu.kp.id","Murid CLXVII"
147154,"murid247@sdnkarangsambung02.kp.id","Murid CCXLVII"
146007,"orangtua130@sdntridayasakti02.kp.id","Orang Tua CXXX"
118263,"orangtua54@sdnmekarwangi04.kp.id","Orang Tua"
118718,"guru49@sdnmekarwangi04.kp.id","Guru XLIX"
124374,"orangtua36@sdnegerijaticempakavi.kp.id","Orangtua"
100116,"murid316@sdnegerikarangsatria03.kp.id","Murid CCCXVI"
82332,"guru24@smpn43bekasi.kp.id","Guru XXIV"
108657,"murid3@sdnegerijayasampurna01.kp.id","Murid III"
119102,"murid180@sdntelagaasih04.kp.id","Murid CLXXX"
119169,"murid192@sdntelagaasih04.kp.id","Murid CXCII"
104993,"murid29@sdnsumberjaya5.kp.id","Murid XXIX"
112980,"murid16@sdncibuntu03.kp.id","Murid XVI"
105751,"murid136@sdnsumberjaya5.kp.id","Murid CXXXVI"
95530,"murid109@smpn16bekasi.kp.id","Murid CIX"
136946,"murid3@sdnsumberjaya01.kp.id","Murid III"
107101,"murid24@sdntambun3.kp.id","Murid XXIV"
103017,"murid111@sdnsertajaya1.kp.id","Murid CXI"
133595,"murid63@sdnegerisukasejati01.kp.id","Murid LXIII"
147901,"murid12@sdnpasirtanjung03.kp.id","Murid XII"
104053,"orangtua164@sdnsukaresmi5.kp.id","orangtua CLXIV"
146240,"orangtua210@sdntridayasakti02.kp.id","Orang Tua CCX"
95980,"murid202@smpn16bekasi.kp.id","Murid CCII"
135333,"murid98@smpn6setu.kp.id","Murid XCVIII"
113212,"murid57@sdncibuntu03.kp.id","Murid LVII"
142020,"murid112@smpn5kediri.kp.id","Murid CXII"
105434,"murid84@sdnsumberjaya5.kp.id","Murid LXXXIV"
109848,"orangtua16@sdnegerikarangharja01.kp.id","Orangtua XVI"
105070,"orangtua39@sdnsumberjaya5.kp.id","orangtua XXXIX"
55417,"orangtua115@smpn4cikarangbarat.kp.id","Orangtua"
140939,"murid150@sdntamanrahayu01.kp.id","Murid CL"
142058,"guru41@smpn5kediri.kp.id","Guru XLI"
102198,"orangtua158@sdnmuktiwari1.kp.id","orangtua CLVIII"
107857,"murid123@sdnegerijayamulya01.kp.id","Murid CXXIII"
86718,"murid59@sdncibuntu1.kp.id","Murid LIX"
176478,"orangtua77@sdn029balutara.kp.id","Orang Tua"
88214,"murid19@sdnjatikramatvi.kp.id","Murid XIX"
69533,"guru11@sdnjaticempaka4.kp.id","Guru XI"
109357,"murid118@sdnegerijayasampurna01.kp.id","Murid CXVIII"
101253,"murid51@sdnmekarwangi1.kp.id","Murid LI"
50289,"orangtua22@sdnwanasari09.kp.id","Orang Tua"
57399,"orangtua159@smpn1setu.kp.id","Orangtua"
50367,"orangtua61@sdnwanasari09.kp.id","Orang Tua"
71242,"orangtua107@sdnrawalumbu10.kp.id","Orang Tua"
50936,"orangtua22@sdnwanasari09.kp.id","Orang Tua"
108500,"murid229@sdnegerijayamulya01.kp.id","Murid CCXXIX"
49476,"orangtua14@sdnbantarjaya06.kp.id","Orang Tua"
101679,"orangtua28@sdnmuktiwari1.kp.id","orangtua XXVIII"
50526,"orangtua70@sdnwanasari07.kp.id","Orang Tua"
146005,"murid428@sdntridayasakti02.kp.id","Murid CDXXVIII"
144611,"murid352@sdntelagaasih04.kp.id","Murid CCCLII"
108061,"murid208@sdnegerijayamulya01.kp.id","Murid CCVIII"
142466,"murid50@smpn1kediri.kp.id","Ni kadek rina dwi yanti"
102918,"orangtua89@sdnsertajaya1.kp.id","orangtua LXXXIX"
84946,"murid93@sdnjaticempaka1.kp.id","Murid XCIII"
139202,"orangtua164@smpnsatuatapsetu.kp.id","Orangtua"
123773,"murid290@sdnegeridurenjayavi.kp.id","Murid CCXC"
121455,"orangtua50@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
99428,"murid47@sdnegerikarangsatria03.kp.id","Murid XLVII"
103343,"murid32@sdnsukaresmi5.kp.id","Murid XXXII"
102008,"murid110@sdnmuktiwari1.kp.id","Murid CX"
146897,"murid330@sdnkarangsambung02.kp.id","Murid 330"
106800,"orangtua398@sdnsumberjaya5.kp.id","orangtua CCCXCVIII"
139217,"murid7@smpnsatuatapsetu.kp.id","Murid VII"
186760,"orangtua33@sdn009baltengah.kp.id","Orang Tua"
109124,"murid85@sdnegerijayasampurna01.kp.id","Murid LXXXV"
73942,"murid8@smpn36bekasi.kp.id","Murid VIII"
59863,"murid224@smpn1setu.kp.id","Murid CCXXIV"
121567,"orangtua78@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
146913,"orangtua38@sdnkarangsambung02.kp.id","Orangtua CLXXXVII"
136601,"orangtua39@sdnsumberurip01.kp.id","Orang Tua XXXIX"
89036,"guru28@sdncibuntu3.kp.id","guru XXVIII"
89955,"murid14@sdnkarangbahagia1.kp.id","Murid XIV"
175588,"orangtua94@sdn002baltimur.kp.id","Orang Tua"
142799,"murid100@smpn1kediri.kp.id","Murid C"
78857,"murid105@smpn31bekasi.kp.id","Murid CV"
133773,"murid112@sdnegerisukasejati01.kp.id","Murid CXII"
99322,"murid31@sdnegerikarangsatria03.kp.id","Murid XXXI"
141734,"murid79@smpn5kediri.kp.id","Murid LXXIX"
143032,"murid147@smpn1kediri.kp.id","Murid CXLVII"
106725,"murid379@sdnsumberjaya5.kp.id","Murid CCCLXXIX"
74361,"orangtua298@smpn36bekasi.kp.id","Orang Tua"
72382,"orangtua48@sdnperwira3.kp.id","Orang Tua"
122195,"murid51@sdnegeriharapanjayaxv.kp.id","Murid LI"
69739,"murid66@sdnjatiasih4.kp.id","Murid LXVI"
145175,"parent479@sdntelagaasih04.kp.id","Orangtua CDLXXIX"
101813,"orangtua62@sdnmuktiwari1.kp.id","orangtua LXII"
143467,"murid295@smpn1kediri.kp.id","Murid CCXCV"
144173,"murid9@sdn8banjaranyar.kp.id","Murid IX"
108241,"murid142@sdnegerijayamulya01.kp.id","Murid CXLII"
89361,"murid80@sdncibuntu7.kp.id","Murid LXXX"
134321,"orangtua38@sdnjatiwaringinii.kp.id","Orangtua"
138578,"orangtua140@sdnpadurenani.kp.id","Orangtua"
106437,"murid307@sdnsumberjaya5.kp.id","Murid CCCVII"
95406,"orangtua341@smpn16bekasi.kp.id","Orangtua"
115488,"orangtua142@sdntridayasakti02.kp.id","Orang Tua"
103911,"guru29@sdnsukaresmi5.kp.id","guru XXIX"
90522,"guru28@sdnkarangbahagia1.kp.id","guru XXVIII"
135266,"orangtua101@smpn6setu.kp.id","Orangtua"
140871,"orangtua121@sdntamanrahayu01.kp.id","Orang Tua CXXI"
69740,"orangtua67@sdnjatiasih4.kp.id","Orang Tua"
69742,"orangtua67@sdnjatiasih4.kp.id","Orang Tua"
88451,"orangtua79@sdnjatikramatvi.kp.id","Orangtua"
94490,"orangtua311@smpn17bekasi.kp.id","Orangtua"
182019,"orangtua99@sdn033balutara.kp.id","Orang Tua"
182076,"orangtua127@sdn033balutara.kp.id","Orang Tua"
182132,"orangtua154@sdn033balutara.kp.id","Orang Tua"
141429,"guru25@sdntamanrahayu02.kp.id","Guru XXV"
90647,"murid138@sdnkarangbahagia1.kp.id","Murid CXXXVIII"
88467,"guru8@sdnjatikramatvi.kp.id","Guru VIII"
182432,"orangtua78@sdn002baltengah.kp.id","Orang Tua"
88374,"murid61@sdnjatikramatvi.kp.id","Murid LXI"
140756,"orangtua105@sdntamanrahayu01.kp.id","Orang Tua CV"
102489,"orangtua229@sdnmuktiwari1.kp.id","orangtua CCXXIX"
135586,"murid152@smpn6setu.kp.id","Murid CLII"
102616,"guru24@sdnmuktiwari1.kp.id","guru XXIV"
146255,"murid428@sdntridayasakti02.kp.id","Murid CDXXVIII"
109333,"murid113@sdnegerijayasampurna01.kp.id","Murid CXIII"
79270,"murid211@smpn31bekasi.kp.id","Murid CCXI"
104274,"murid215@sdnsukaresmi5.kp.id","Murid CCXV"
182661,"orangtua12@sdn019baltengah.kp.id","Orang Tua"
146604,"murid517@sdntridayasakti02.kp.id","Murid DXVII"
101565,"guru38@sdnmuktiwari1.kp.id","guru XXXVIII"
75080,"murid263@smpn36bekasi.kp.id","Murid CCLXIII"
180775,"orangtua51@sdn020baltimur.kp.id","Orang Tua"
133653,"murid80@sdnegerisukasejati01.kp.id","Murid LXXX"
128111,"orangtua51@sdnegeriperwirai.kp.id","Orangtua"
121712,"murid117@sdnegeribojongrawalumbuvii.kp.id","Murid CXVII"
72087,"murid2@sdnperwira3.kp.id","Murid II"
141245,"orangtua47@sdntamanrahayu02.kp.id","Murid XLVII"
89430,"orangtua98@sdncibuntu7.kp.id","orangtua XCVIII"
137317,"orangtua78@sdnsumberjaya01.kp.id","Orang Tua LXXVIII"
57682,"murid300@smpn1setu.kp.id","Murid CCC"
110342,"guru5@sdnegerikarangbaru01.kp.id","Guru V"
121448,"orangtua50@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
146131,"murid408@sdntridayasakti02.kp.id","Murid CDVIII"
100171,"guru11@sdnegerikarangsatria03.kp.id","Guru XI"
136524,"orangtua18@sdnsumberurip01.kp.id","Orang Tua XVIII"
102169,"orangtua152@sdnmuktiwari1.kp.id","orangtua CLII"
101814,"orangtua62@sdnmuktiwari1.kp.id","orangtua LXII"
140911,"murid143@sdntamanrahayu01.kp.id","Murid CXLIII"
94261,"orangtua254@smpn17bekasi.kp.id","Orangtua"
96242,"orangtua268@smpn16bekasi.kp.id","Orangtua"
107488,"murid176@sdnegerijayamulya01.kp.id","Murid CLXXVI"
93325,"orangtua44@smpn17bekasi.kp.id","Orangtua"
93972,"murid245@smpn17bekasi.kp.id","Murid CCXLV"
109846,"orangtua16@sdnegerikarangharja01.kp.id","Orangtua XVI"
147271,"guru41@sdnkarangsambung02.kp.id","Guru XLI"
147282,"guru46@sdnkarangsambung02.kp.id","Guru XLVI"
115388,"orangtua121@sdntridayasakti02.kp.id","Orang Tua"
139898,"murid170@smpnsatuatapsetu.kp.id","Murid CLXX"
88723,"orangtua64@sdncibuntu3.kp.id","orangtua LXIV"
133628,"orangtua73@sdnegerisukasejati01.kp.id","Orangtua LXXIII"
90612,"orangtua113@sdnkarangbahagia1.kp.id","orangtua CXIII"
146572,"guru66@sdntridayasakti02.kp.id","Guru LXVI"
143131,"orangtua172@smpn1kediri.kp.id","Orang Tua"
57521,"orangtua220@smpn1setu.kp.id","Orangtua"
94236,"orangtua248@smpn17bekasi.kp.id","Orangtua"
137482,"orangtua119@sdnsumberjaya01.kp.id","Orang Tua CXIX"
79063,"orangtua157@smpn31bekasi.kp.id","Orang Tua"
